A002,R051,02-03-01,04-23-14,04:00:00,REGULAR,004194136,006560243,04-23-14,08:00:00,REGULAR,004194191,006560540,04-23-14,12:00:00,REGULAR,004194383,006561395,04-23-14,16:00:00,REGULAR,004194699,006561868,04-23-14,20:00:00,REGULAR,004195379,006562503,04-24-14,00:00:00,REGULAR,004195677,006562755,04-24-14,04:00:00,REGULAR,004195704,006562769,04-24-14,08:00:00,REGULAR,004195736,006563045                                                                                                                  
A002,R051,02-03-01,04-24-14,12:00:00,REGULAR,004195907,006563896,04-24-14,16:00:00,REGULAR,004196240,006564335,04-24-14,20:00:00,REGULAR,004196897,006564967,04-25-14,00:00:00,REGULAR,004197186,006565230,04-25-14,04:00:00,REGULAR,004197224,006565250,04-25-14,08:00:00,REGULAR,004197279,006565544,04-25-14,12:00:00,REGULAR,004197453,006566355,04-25-14,16:00:00,REGULAR,004197801,006566797                                                                                                                  
A002,R051,02-03-01,04-25-14,20:00:00,REGULAR,004198460,006567461                                                                                                                                                                                                                                                                                                                                                                                                                                                    
A002,R051,02-03-02,04-19-14,00:00:00,REGULAR,003928458,005407228,04-19-14,04:00:00,REGULAR,003928490,005407267,04-19-14,08:00:00,REGULAR,003928515,005407352,04-19-14,12:00:00,REGULAR,003928671,005407662,04-19-14,16:00:00,REGULAR,003928955,005407965,04-19-14,20:00:00,REGULAR,003929267,005408279,04-20-14,00:00:00,REGULAR,003929538,005408478,04-20-14,04:00:00,REGULAR,003929586,005408508                                                                                                                  
A002,R051,02-03-02,04-20-14,08:00:00,REGULAR,003929607,005408567,04-20-14,12:00:00,REGULAR,003929720,005408774,04-20-14,16:00:00,REGULAR,003929939,005408995,04-20-14,20:00:00,REGULAR,003930200,005409248,04-21-14,00:00:00,REGULAR,003930356,005409381,04-21-14,04:00:00,REGULAR,003930368,005409397,04-21-14,08:00:00,REGULAR,003930406,005409698,04-21-14,09:52:17,DOOR OPEN,003930498,005410254                                                                                                                
A002,R051,02-03-02,04-21-14,09:54:59,DOOR CLOSE,003930498,005410254,04-21-14,11:26:22,DOOR OPEN,003930558,005410423,04-21-14,11:26:23,DOOR CLOSE,003930558,005410423,04-21-14,12:00:00,REGULAR,003930586,005410461,04-21-14,16:00:00,REGULAR,003930844,005410789,04-21-14,20:00:00,REGULAR,003931480,005411237,04-22-14,00:00:00,REGULAR,003931739,005411414,04-22-14,04:00:00,REGULAR,003931758,005411430                                                                                                          
A002,R051,02-03-02,04-22-14,08:00:00,REGULAR,003931789,005411741,04-22-14,12:00:00,REGULAR,003931984,005412512,04-22-14,16:00:00,REGULAR,003932302,005412802,04-22-14,20:00:00,REGULAR,003932957,005413268,04-23-14,00:00:00,REGULAR,003933189,005413455,04-23-14,04:00:00,REGULAR,003933209,005413470,04-23-14,08:00:00,REGULAR,003933253,005413813,04-23-14,12:00:00,REGULAR,003933440,005414663                                                                                                                  
A002,R051,02-03-02,04-23-14,16:00:00,REGULAR,003933744,005415001,04-23-14,20:00:00,REGULAR,003934466,005415492,04-24-14,00:00:00,REGULAR,003934720,005415712,04-24-14,04:00:00,REGULAR,003934740,005415728,04-24-14,08:00:00,REGULAR,003934792,005416067,04-24-14,12:00:00,REGULAR,003935016,005416835,04-24-14,16:00:00,REGULAR,003935300,005417192,04-24-14,20:00:00,REGULAR,003935970,005417661                                                                                                                  
A002,R051,02-03-02,04-25-14,00:00:00,REGULAR,003936249,005417864,04-25-14,04:00:00,REGULAR,003936287,005417892,04-25-14,08:00:00,REGULAR,003936339,005418218,04-25-14,12:00:00,REGULAR,003936523,005418948,04-25-14,16:00:00,REGULAR,003936840,005419276,04-25-14,20:00:00,REGULAR,003937490,005419761                                                                                                                                                                                                              
A002,R051,02-03-03,04-19-14,00:00:00,REGULAR,003589177,004440544,04-19-14,04:00:00,REGULAR,003589209,004440567,04-19-14,08:00:00,REGULAR,003589225,004440668,04-19-14,12:00:00,REGULAR,003589349,004440932,04-19-14,16:00:00,REGULAR,003589594,004441122,04-19-14,20:00:00,REGULAR,003589934,004441338,04-20-14,00:00:00,REGULAR,003590135,004441467,04-20-14,04:00:00,REGULAR,003590170,004441483                                                                                                                  
